subid,list,trial_num,word,pic1,pic2,trial_type,pic1type,pic2type,side_clicked,pic_clicked,correct,datetesting,time,rt
180322_2,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/22/18,10:54,3889
180322_2,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,R,grover_truck,N,3/22/18,10:54,4189
Dryrun,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,11:14,1350
Dryrun,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,11:14,1541
Dryrun,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,11:14,1447
Dryrun,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,11:14,2535
Dryrun,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/22/18,11:14,2302
Dryrun,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/22/18,11:14,2599
Dryrun,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/22/18,11:14,2053
Dryrun,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/22/18,11:14,2010
Dryrun,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,11:32,3532
Dryrun,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,11:32,2043
Dryrun,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,11:32,1985
Dryrun,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,11:32,1986
Dry run,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,11:33,4053
Dry run,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,11:33,1566
Dry run,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,11:33,2626
Dry run,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,11:33,2306
Dry run,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/22/18,11:33,3127
Dry run,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/22/18,11:33,1850
Dry run,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/22/18,11:33,2706
Dry run,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/22/18,11:33,1771
Dry run,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/22/18,11:33,1474
Dryrun,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,3/22/18,12:02,2186
Dryrun,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,3/22/18,12:02,1680
Dryrun,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,3/22/18,12:02,2153
Dryrun,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,3/22/18,12:02,1859
Dryrun,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,3/22/18,12:02,1866
Dryrun,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,3/22/18,12:02,1464
Dryrun,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,3/22/18,12:02,1764
Dryrun,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,3/22/18,12:02,1640
Dryrun,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,3/22/18,12:02,3541
Dryrun,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,3/22/18,12:02,1441
Dryrun,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,3/22/18,12:02,2384
180322_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,12:05,3580
180322_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,12:05,1539
180322_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,12:05,2239
180322_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,12:05,2494
180322_3b,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,12:21,890
180322_3b,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,12:21,1627
180322_3b,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,12:21,1400
180322_3b,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,R,elmo_orange,N,3/22/18,12:21,1579
180322_3b,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/22/18,12:21,1951
180322_3b,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/22/18,12:21,1711
180322_3b,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/22/18,12:21,3315
180322_3b,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/22/18,12:21,2128
180322_3b,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/22/18,12:21,1793
180322_3b,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/22/18,12:21,2278
180322_3b,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/22/18,12:21,1843
180322_3b,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,3/22/18,12:21,1250
180322_3b,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/22/18,12:21,1474
180322_3b,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/22/18,12:21,2892
180322_3b,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,3/22/18,12:21,1385
180322_3b,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/22/18,12:21,1541
180322_3b,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/22/18,12:21,1939
180322_3b,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/22/18,12:21,1988
180322_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,12:31,7584
180322_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,12:31,2856
180322_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/22/18,12:31,1608
180322_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,12:31,2091
180322_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/22/18,12:31,10642
180322_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/22/18,12:31,2405
180322_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/22/18,12:31,5781
180322_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/22/18,12:31,31004
180322_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/22/18,12:31,8163
180322_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/22/18,12:31,8419
180322_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/22/18,12:31,7265
180322_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,3/22/18,12:31,9329
180322_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/22/18,12:31,3100
180322_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/22/18,12:31,2998
180322_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,3/22/18,12:31,2149
180322_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/22/18,12:31,3110
180322_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/22/18,12:31,6207
180322_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/22/18,12:31,6541
180322_5,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,3/22/18,12:42,3493
180322_5,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,3/22/18,12:42,1649
180322_5,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,3/22/18,12:42,1807
180322_5,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,3/22/18,12:42,3047
180322_5,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,3/22/18,12:42,2163
180322_5,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,3/22/18,12:42,1487
180322_5,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,3/22/18,12:42,1973
180322_5,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,3/22/18,12:42,1230
180322_5,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,3/22/18,12:42,1743
180322_5,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,3/22/18,12:42,1372
180322_5,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,3/22/18,12:42,1808
180322_5,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,3/22/18,12:42,2255
180322_5,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,3/22/18,12:42,1568
180322_5,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,3/22/18,12:42,1533
180322_5,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,3/22/18,12:42,1766
180322_5,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,3/22/18,12:42,1517
180322_5,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,3/22/18,12:42,1761
180322_5,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,3/22/18,12:42,1309
180322_6,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,3/22/18,14:15,3665
180322_6,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,3/22/18,14:15,2333
180322_6,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,3/22/18,14:15,1774
180322_6,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,3/22/18,14:15,2301
180322_6,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,3/22/18,14:15,2369
180322_6,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,3/22/18,14:15,1960
180322_6,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,3/22/18,14:15,2512
180322_6,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,3/22/18,14:15,2695
180322_6,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,3/22/18,14:15,2091
180322_6,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,3/22/18,14:15,2573
180322_6,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,3/22/18,14:15,2485
180322_6,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,3/22/18,14:15,2140
180322_6,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,3/22/18,14:15,2127
180322_6,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,3/22/18,14:15,2610
180322_6,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,3/22/18,14:15,1910
180322_6,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,3/22/18,14:15,2174
180322_6,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,3/22/18,14:15,1787
180322_6,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,3/22/18,14:15,1372
180322_7b,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/22/18,14:44,4432
180322_7b,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/22/18,14:44,3928
180322_7b,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,L,elmo_flower,N,3/22/18,14:44,3025
180322_7b,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/22/18,14:44,5590
180322_7b,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/22/18,14:44,7477
180322_7b,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,R,elmo_carrot,N,3/22/18,14:44,6974
180322_7b,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/22/18,14:44,2415
180322_7b,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/22/18,14:44,6757
180322_7b,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,R,bert_dog,N,3/22/18,14:44,4825
180322_7b,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/22/18,14:44,9251
180322_7b,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/22/18,14:44,5085
180322_7b,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,L,elmo_ball,N,3/22/18,14:44,3487
180322_7b,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/22/18,14:44,3039
180322_7b,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/22/18,14:44,2915
180322_7b,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,R,ernie_bicycle,N,3/22/18,14:44,21480
180322_7b,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/22/18,14:44,5060
180322_7b,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/22/18,14:44,17233
180322_7b,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/22/18,14:44,11311
Dryrun,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/23/18,11:28,2674
Dryrun,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/23/18,11:28,1316
Dryrun,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/23/18,11:28,1676
Dryrun,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/23/18,11:28,1150
Dryrun,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/23/18,11:28,2423
Dryrun,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/23/18,11:28,1169
180323_1,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,3/23/18,11:30,2218
180323_1,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,3/23/18,11:30,1825
180323_1,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,3/23/18,11:30,2516
180323_1,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,3/23/18,11:30,2111
180323_1,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,3/23/18,11:30,2020
180323_1,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,3/23/18,11:30,1917
180323_1,2,7,grover_ball2,grover_ball2,grover_truck2,inference,target,distractor,L,grover_ball2,Y,3/23/18,11:30,3365
180323_1,2,8,elmo_cat2,elmo_dog2,elmo_cat2,control_single,distractor,target,R,elmo_cat2,Y,3/23/18,11:30,1730
180323_1,2,9,grover_car2,grover_car2,grover_bicycle2,control_single,target,distractor,L,grover_car2,Y,3/23/18,11:30,1820
180323_1,2,10,grover_carrot2,grover_banana2,grover_carrot2,control_double,distractor,target,R,grover_carrot2,Y,3/23/18,11:30,1470
180323_1,2,11,ernie_apple2,ernie_apple2,ernie_orange2,control_double,target,distractor,L,ernie_apple2,Y,3/23/18,11:30,1874
180323_1,2,12,bert_banana2,bert_banana2,bert_carrot2,control_single,target,distractor,L,bert_banana2,Y,3/23/18,11:30,1530
180323_1,2,13,bert_truck2,bert_ball2,bert_truck2,control_single,distractor,target,R,bert_truck2,Y,3/23/18,11:30,1290
180323_1,2,14,grover_flower2,grover_teddybear2,grover_flower2,inference,distractor,target,R,grover_flower2,Y,3/23/18,11:30,1528
180323_1,2,15,ernie_flower2,ernie_flower2,ernie_teddybear2,control_single,target,distractor,L,ernie_flower2,Y,3/23/18,11:30,1271
180323_1,2,16,ernie_cat2,ernie_cat2,ernie_dog2,control_double,target,distractor,L,ernie_cat2,Y,3/23/18,11:30,2272
180323_1,2,17,ernie_bicycle2,ernie_car2,ernie_bicycle2,inference,distractor,target,R,ernie_bicycle2,Y,3/23/18,11:30,2079
180323_1,2,18,elmo_apple2,elmo_apple2,elmo_orange2,control_single,target,distractor,L,elmo_apple2,Y,3/23/18,11:30,1058
180323_2,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/23/18,12:30,2205
180323_2,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/23/18,12:30,2042
180323_2,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/23/18,12:30,2709
180323_2,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/23/18,12:30,4984
180323_2,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/23/18,12:30,3071
180323_2,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/23/18,12:30,2615
180323_2,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/23/18,12:30,5168
180323_2,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/23/18,12:30,2167
180323_2,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/23/18,12:30,3028
180323_2,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/23/18,12:30,2491
180323_2,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/23/18,12:30,2500
180323_2,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,3/23/18,12:30,2776
180323_2,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/23/18,12:30,2663
180323_2,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/23/18,12:30,2694
180323_2,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,3/23/18,12:30,2321
180323_2,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/23/18,12:30,2568
180323_2,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/23/18,12:30,2749
180323_2,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/23/18,12:30,3186
180323_3,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/23/18,12:36,6850
180323_3,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/23/18,12:36,2404
180323_3,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/23/18,12:36,2442
180323_3,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/23/18,12:36,1650
180323_3,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/23/18,12:36,2358
180323_3,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/23/18,12:36,1825
180323_3,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/23/18,12:36,2327
180323_3,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/23/18,12:36,1692
180323_3,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/23/18,12:36,2302
180323_3,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/23/18,12:36,1785
180323_3,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/23/18,12:36,1886
180323_3,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,3/23/18,12:36,1413
180323_3,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/23/18,12:36,1876
180323_3,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/23/18,12:36,2960
180323_3,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,3/23/18,12:36,2664
180323_3,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/23/18,12:36,1527
180323_3,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/23/18,12:36,5030
180323_3,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/23/18,12:36,1196
180323_4,1,1,practice1_cow,practice1_cow,practice1_lion,practice,target,distractor,L,practice1_cow,Y,3/23/18,14:03,1576
180323_4,1,2,practice2_monkey,practice2_rabbit,practice2_monkey,practice,distractor,target,R,practice2_monkey,Y,3/23/18,14:03,1632
180323_4,1,3,elmo_teddybear,elmo_flower,elmo_teddybear,control_single,distractor,target,R,elmo_teddybear,Y,3/23/18,14:03,2052
180323_4,1,4,elmo_apple,elmo_apple,elmo_orange,inference,target,distractor,L,elmo_apple,Y,3/23/18,14:03,1880
180323_4,1,5,grover_dog,grover_cat,grover_dog,control_double,distractor,target,R,grover_dog,Y,3/23/18,14:03,3547
180323_4,1,6,elmo_banana,elmo_banana,elmo_carrot,control_single,target,distractor,L,elmo_banana,Y,3/23/18,14:03,1675
180323_4,1,7,grover_car,grover_car,grover_bicycle,inference,target,distractor,L,grover_car,Y,3/23/18,14:03,1516
180323_4,1,8,ernie_orange,ernie_apple,ernie_orange,control_single,distractor,target,R,ernie_orange,Y,3/23/18,14:03,1485
180323_4,1,9,bert_cat,bert_cat,bert_dog,control_single,target,distractor,L,bert_cat,Y,3/23/18,14:03,2491
180323_4,1,10,bert_ball,bert_ball,bert_truck,control_double,target,distractor,L,bert_ball,Y,3/23/18,14:03,2160
180323_4,1,11,bert_flower,bert_flower,bert_teddybear,control_double,target,distractor,L,bert_flower,Y,3/23/18,14:03,1793
180323_4,1,12,elmo_truck,elmo_ball,elmo_truck,control_single,distractor,target,R,elmo_truck,Y,3/23/18,14:03,2210
180323_4,1,13,bert_bicycle,bert_car,bert_bicycle,control_single,distractor,target,R,bert_bicycle,Y,3/23/18,14:03,1982
180323_4,1,14,bert_carrot,bert_banana,bert_carrot,inference,distractor,target,R,bert_carrot,Y,3/23/18,14:03,2447
180323_4,1,15,ernie_car,ernie_car,ernie_bicycle,control_single,target,distractor,L,ernie_car,Y,3/23/18,14:03,1622
180323_4,1,16,grover_orange,grover_apple,grover_orange,control_double,distractor,target,R,grover_orange,Y,3/23/18,14:03,1901
180323_4,1,17,ernie_teddybear,ernie_flower,ernie_teddybear,inference,distractor,target,R,ernie_teddybear,Y,3/23/18,14:03,1959
180323_4,1,18,grover_ball,grover_ball,grover_truck,control_single,target,distractor,L,grover_ball,Y,3/23/18,14:03,1825
180323_5,2,1,practice1_lion,practice1_cow,practice1_lion,practice,distractor,target,R,practice1_lion,Y,3/23/18,15:44,2620
180323_5,2,2,practice2_rabbit,practice2_rabbit,practice2_monkey,practice,target,distractor,L,practice2_rabbit,Y,3/23/18,15:44,2035
180323_5,2,3,grover_orange2,grover_apple2,grover_orange2,control_single,distractor,target,R,grover_orange2,Y,3/23/18,15:44,1610
180323_5,2,4,bert_dog2,bert_cat2,bert_dog2,inference,distractor,target,R,bert_dog2,Y,3/23/18,15:44,1592
180323_5,2,5,bert_car2,bert_car2,bert_bicycle2,control_double,target,distractor,L,bert_car2,Y,3/23/18,15:44,2077
180323_5,2,6,bert_teddybear2,bert_flower2,bert_teddybear2,control_single,distractor,target,R,bert_teddybear2,Y,3/23/18,15:44,1851
